tm,pm10,pm25,o3,no2,co,so2
2024-04-13:16,36,16,0.0704,0.0092,0.47,0.0042
2024-04-13:15,37,16,0.0717,0.0073,0.49,0.0040
2024-04-13:14,36,15,0.0674,0.0054,0.45,0.0031
2024-04-13:13,41,18,0.0665,0.0052,0.48,0.0032
2024-04-13:12,40,21,0.0607,0.0073,0.53,0.0036
2024-04-13:11,40,29,0.0483,0.0109,0.57,0.0036
2024-04-13:10,40,31,0.0299,0.0157,0.58,0.0037
2024-04-13:09,34,29,0.0153,0.0173,0.54,0.0035
2024-04-13:08,39,24,0.0063,0.0163,0.51,0.0033
2024-04-13:07,32,19,0.0031,0.0152,0.46,0.0027
2024-04-13:06,27,17,0.0036,0.0155,0.44,0.0026
2024-04-13:05,28,18,0.0060,0.0117,0.43,0.0025
2024-04-13:04,27,19,0.0084,0.0115,0.44,0.0025
2024-04-13:03,31,22,0.0122,0.0101,0.46,0.0025
2024-04-13:02,34,23,0.0124,0.0113,0.47,0.0024
2024-04-13:01,30,18,0.0128,0.0134,0.47,0.0025
2024-04-12:24,28,15,0.0137,0.0180,0.44,0.0025
2024-04-12:23,25,16,0.0162,0.0162,0.45,0.0025
2024-04-12:22,30,14,0.0203,0.0216,0.44,0.0026
2024-04-12:21,29,16,0.0398,0.0114,0.42,0.0028
2024-04-12:20,37,22,0.0465,0.0131,0.45,0.0042
2024-04-12:19,44,23,0.0504,0.0158,0.48,0.0063
2024-04-12:18,46,22,0.0547,0.0148,0.51,0.0057
2024-04-12:17,38,17,0.0624,0.0112,0.52,0.0041
2024-04-12:16,37,11,0.0617,0.0101,0.49,0.0034
2024-04-12:15,28,10,0.0589,0.0062,0.40,0.0026
2024-04-12:14,29,13,0.0569,0.0062,0.41,0.0027
2024-04-12:13,33,19,0.0552,0.0062,0.45,0.0029
