tm,pm10,pm25,o3,no2,co,so2
2024-02-14:23,27,12,0.0020,0.0159,0.49,0.0025
2024-02-14:22,26,12,0.0030,0.0170,0.47,0.0025
2024-02-14:21,24,11,0.0040,0.0174,0.50,0.0025
2024-02-14:20,20,8,0.0050,0.0175,0.50,0.0026
2024-02-14:19,19,8,0.0150,0.0196,0.45,0.0025
2024-02-14:18,23,15,0.0130,0.0230,0.45,0.0029
2024-02-14:17,,,,,,
2024-02-14:16,20,14,0.0230,0.0175,0.35,0.0027
2024-02-14:15,30,21,0.0220,0.0172,0.35,0.0027
2024-02-14:14,38,27,0.0160,0.0190,0.40,0.0027
2024-02-14:13,44,31,0.0080,0.0226,0.59,0.0030
2024-02-14:12,48,28,0.0030,0.0213,0.65,0.0030
2024-02-14:11,50,26,0.0030,0.0193,0.66,0.0032
2024-02-14:10,47,24,0.0030,0.0188,0.62,0.0031
2024-02-14:09,41,22,0.0030,0.0163,0.65,0.0031
2024-02-14:08,37,22,0.0020,0.0153,0.78,0.0035
2024-02-14:07,36,23,0.0020,0.0170,0.59,0.0032
2024-02-14:06,34,21,0.0030,0.0186,0.43,0.0024
2024-02-14:05,36,21,0.0050,0.0185,0.41,0.0024
2024-02-14:04,37,21,0.0090,0.0142,0.40,0.0024
2024-02-14:03,41,23,0.0140,0.0109,0.37,0.0024
2024-02-14:02,43,25,0.0130,0.0126,0.40,0.0025
2024-02-14:01,47,26,0.0100,0.0170,0.46,0.0024
2024-02-13:24,48,24,0.0060,0.0240,0.51,0.0025
2024-02-13:23,41,18,0.0030,0.0276,0.52,0.0028
2024-02-13:22,37,16,0.0060,0.0296,0.46,0.0026
2024-02-13:21,32,15,0.0120,0.0294,0.46,0.0025
2024-02-13:20,27,13,0.0320,0.0200,0.44,0.0026
2024-02-13:19,26,11,0.0460,0.0134,0.35,0.0026
2024-02-13:18,23,10,0.0490,0.0103,0.30,0.0025
2024-02-13:17,22,11,0.0520,0.0075,0.30,0.0026
2024-02-13:16,27,11,0.0530,0.0070,0.30,0.0027
2024-02-13:15,31,13,0.0530,0.0087,0.32,0.0028
2024-02-13:14,38,17,0.0510,0.0057,0.30,0.0028
2024-02-13:13,49,24,0.0470,0.0097,0.36,0.0030
2024-02-13:12,59,28,0.0400,0.0124,0.42,0.0034
2024-02-13:11,65,29,0.0260,0.0228,0.51,0.0033
2024-02-13:10,62,30,0.0090,0.0295,0.63,0.0037
2024-02-13:09,51,30,0.0030,0.0232,0.75,0.0034
2024-02-13:08,42,27,0.0030,0.0237,0.68,0.0028
2024-02-13:07,37,25,0.0050,0.0208,0.52,0.0026
2024-02-13:06,35,22,0.0110,0.0167,0.46,0.0024
2024-02-13:05,35,22,0.0190,0.0100,0.42,0.0024
2024-02-13:04,34,23,0.0190,0.0109,0.39,0.0024
2024-02-13:03,33,22,0.0210,0.0104,0.40,0.0024
2024-02-13:02,35,24,0.0230,0.0102,0.37,0.0025
2024-02-13:01,38,26,0.0200,0.0148,0.42,0.0025
2024-02-12:24,42,27,0.0210,0.0173,0.44,0.0026
2024-02-12:23,44,30,0.0220,0.0203,0.48,0.0025
2024-02-12:22,45,31,0.0200,0.0244,0.50,0.0027
2024-02-12:21,43,29,0.0190,0.0270,0.53,0.0026
2024-02-12:20,36,25,0.0340,0.0186,0.56,0.0028
2024-02-12:19,31,22,0.0470,0.0174,0.50,0.0031
2024-02-12:18,28,19,0.0500,0.0109,0.44,0.0030
2024-02-12:17,29,20,0.0490,0.0094,0.40,0.0029
2024-02-12:16,35,25,0.0490,0.0086,0.37,0.0027
2024-02-12:15,39,27,0.0490,0.0105,0.44,0.0030
2024-02-12:14,44,29,0.0480,0.0106,0.43,0.0028
2024-02-12:13,46,33,0.0500,0.0084,0.48,0.0032
2024-02-12:12,49,33,0.0480,0.0082,0.50,0.0033
2024-02-12:11,53,34,0.0430,0.0110,0.47,0.0028
2024-02-12:10,57,37,0.0290,0.0154,0.50,0.0027
2024-02-12:09,56,38,0.0200,0.0179,0.50,0.0024
2024-02-12:08,56,39,0.0180,0.0172,0.48,0.0024
2024-02-12:07,55,40,0.0210,0.0153,0.47,0.0024
2024-02-12:06,54,41,0.0230,0.0129,0.47,0.0024
2024-02-12:05,50,40,0.0310,0.0071,0.42,0.0024
2024-02-12:04,48,37,0.0320,0.0056,0.42,0.0023
2024-02-12:03,47,32,0.0310,0.0066,0.43,0.0025
2024-02-12:02,42,28,0.0330,0.0062,0.41,0.0025
2024-02-12:01,39,26,0.0320,0.0081,0.43,0.0026
2024-02-11:24,37,27,0.0250,0.0176,0.44,0.0025
2024-02-11:23,35,27,0.0320,0.0144,0.47,0.0026
2024-02-11:22,33,27,0.0400,0.0115,0.41,0.0026
2024-02-11:21,34,30,0.0450,0.0097,0.42,0.0025
2024-02-11:20,37,32,0.0480,0.0071,0.42,0.0024
2024-02-11:19,43,36,0.0470,0.0074,0.39,0.0025
