tm,pm10,pm25,o3,no2,co,so2
2024-04-14:24,21,4,0.0437,0.0102,0.34,0.0034
2024-04-14:23,29,13,0.0379,0.0116,0.37,0.0031
2024-04-14:22,31,12,0.0385,0.0117,0.41,0.0029
2024-04-14:21,26,12,0.0425,0.0084,0.35,0.0027
2024-04-14:20,34,17,0.0436,0.0118,0.37,0.0029
2024-04-14:19,33,14,0.0478,0.0135,0.44,0.0032
2024-04-14:18,29,14,0.0585,0.0109,0.40,0.0036
2024-04-14:17,37,18,0.0622,0.0092,0.37,0.0036
2024-04-14:16,36,18,0.0617,0.0098,0.36,0.0037
2024-04-14:15,,,0.0640,0.0084,0.35,0.0036
2024-04-14:14,19,18,0.0594,0.0090,0.32,0.0035
2024-04-14:13,19,17,0.0612,0.0080,0.31,0.0034
2024-04-14:12,17,15,0.0610,0.0065,0.29,0.0031
2024-04-14:11,23,14,0.0532,0.0090,0.29,0.0030
2024-04-14:10,20,13,0.0345,0.0159,0.32,0.0032
2024-04-14:09,23,1,0.0278,0.0105,0.32,0.0025
2024-04-14:08,13,4,0.0155,0.0163,0.34,0.0025
2024-04-14:07,17,2,0.0211,0.0079,0.28,0.0024
2024-04-14:06,13,2,0.0272,0.0043,0.26,0.0024
2024-04-14:05,17,3,0.0280,0.0041,0.25,0.0024
2024-04-14:04,17,3,0.0261,0.0045,0.26,0.0025
2024-04-14:03,16,0,0.0276,0.0046,0.27,0.0026
2024-04-14:02,19,,0.0277,0.0053,0.27,0.0025
2024-04-14:01,25,,0.0298,0.0052,0.28,0.0026
2024-04-13:24,17,1,0.0299,0.0051,0.27,0.0026
2024-04-13:23,11,,0.0311,0.0071,0.28,0.0025
2024-04-13:22,15,,0.0336,0.0063,0.27,0.0026
2024-04-13:21,15,0,0.0363,0.0067,0.27,0.0025
2024-04-13:20,19,8,0.0366,0.0072,0.27,0.0026
2024-04-13:19,19,17,0.0407,0.0079,0.26,0.0027
2024-04-13:18,18,,0.0527,0.0054,0.26,0.0028
2024-04-13:17,12,,0.0578,0.0044,0.25,0.0028
2024-04-13:16,15,14,0.0613,0.0046,0.25,0.0027
2024-04-13:15,14,13,0.0640,0.0051,0.26,0.0026
2024-04-13:14,25,23,0.0660,0.0062,0.27,0.0027
2024-04-13:13,31,20,0.0675,0.0095,0.30,0.0030
2024-04-13:12,36,28,0.0468,0.0199,0.30,0.0032
2024-04-13:11,47,29,0.0284,0.0421,0.33,0.0038
2024-04-13:10,30,16,0.0268,0.0339,0.36,0.0036
2024-04-13:09,24,11,0.0224,0.0157,0.37,0.0025
2024-04-13:08,13,8,0.0096,0.0189,0.41,0.0024
2024-04-13:07,18,11,0.0114,0.0128,0.32,0.0024
2024-04-13:06,18,8,0.0171,0.0079,0.29,0.0024
2024-04-13:05,17,6,0.0196,0.0067,0.27,0.0024
2024-04-13:04,19,3,0.0217,0.0060,0.28,0.0025
2024-04-13:03,22,6,0.0221,0.0056,0.28,0.0024
2024-04-13:02,25,5,0.0236,0.0075,0.30,0.0026
2024-04-13:01,19,8,0.0246,0.0087,0.32,0.0026
2024-04-12:24,21,7,0.0245,0.0104,0.32,0.0026
2024-04-12:23,20,4,0.0258,0.0106,0.31,0.0027
2024-04-12:22,20,1,0.0280,0.0119,0.33,0.0026
2024-04-12:21,13,5,0.0318,0.0096,0.29,0.0026
2024-04-12:20,21,6,0.0384,0.0068,0.27,0.0025
2024-04-12:19,23,9,0.0404,0.0089,0.29,0.0027
2024-04-12:18,24,15,0.0521,0.0063,0.28,0.0028
2024-04-12:17,22,,0.0509,0.0102,0.29,0.0028
2024-04-12:16,26,20,0.0578,0.0086,0.28,0.0028
2024-04-12:15,29,19,0.0618,0.0069,0.29,0.0028
