瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%)
192,柳林,2024-04-21 20:00,15.1,,.5,360,95
192,柳林,2024-04-21 21:00,14.8,,.3,0,96
192,柳林,2024-04-21 22:00,14.6,,.1,0,96
192,柳林,2024-04-21 23:00,14.6,,0,0,96
192,柳林,2024-04-22 00:00,14.3,,0,0,97
192,柳林,2024-04-22 01:00,14.3,,.3,0,95
192,柳林,2024-04-22 02:00,13.8,,0,0,96
192,柳林,2024-04-22 03:00,13.8,,.2,0,95
192,柳林,2024-04-22 04:00,13.3,,0,0,95
192,柳林,2024-04-22 05:00,13.6,,.4,0,92
192,柳林,2024-04-22 06:00,13.1,0,0,0,96
192,柳林,2024-04-22 07:00,14,.1,.5,360,92
192,柳林,2024-04-22 08:00,14.8,,.9,340,86
192,柳林,2024-04-22 09:00,15.7,,1.3,360,81
192,柳林,2024-04-22 10:00,16.8,,1.7,360,76
192,柳林,2024-04-22 11:00,16.5,,1.9,360,76
192,柳林,2024-04-22 12:00,16.6,,1.6,20,77
192,柳林,2024-04-22 13:00,17.6,,1.9,360,74
192,柳林,2024-04-22 14:00,17.5,,2.5,20,72
192,柳林,2024-04-22 15:00,17.7,,1.6,50,69
192,柳林,2024-04-22 16:00,17.2,,1.4,360,72
192,柳林,2024-04-22 17:00,17,,2,20,71
192,柳林,2024-04-22 18:00,16.8,,1.8,50,70
192,柳林,2024-04-22 19:00,16.2,,1.5,20,70
192,柳林,2024-04-22 20:00,14.5,,.1,0,80
192,柳林,2024-04-22 21:00,12.6,,.3,0,92
192,柳林,2024-04-22 22:00,12,,.2,0,91
192,柳林,2024-04-22 23:00,10.6,,0,0,95
192,柳林,2024-04-23 00:00,9.8,,0,0,96
192,柳林,2024-04-23 01:00,9.3,,0,0,96
192,柳林,2024-04-23 02:00,9,,.4,0,96
192,柳林,2024-04-23 03:00,8.3,,0,0,96
192,柳林,2024-04-23 04:00,8.1,,.3,0,96
192,柳林,2024-04-23 05:00,8.1,,.4,0,97
192,柳林,2024-04-23 06:00,8,,0,0,97
192,柳林,2024-04-23 07:00,9.6,,.1,0,98
192,柳林,2024-04-23 08:00,13.8,,1.7,360,78
192,柳林,2024-04-23 09:00,15.8,,2.3,360,67
192,柳林,2024-04-23 10:00,17.3,,2.5,20,63
192,柳林,2024-04-23 11:00,18.6,,2.3,90,59
192,柳林,2024-04-23 12:00,19,,2.1,50,54
192,柳林,2024-04-23 13:00,19.3,,1.6,50,55
192,柳林,2024-04-23 14:00,19.5,,2,50,55
192,柳林,2024-04-23 15:00,20,,1.5,50,55
192,柳林,2024-04-23 16:00,19.3,,1.8,50,54
192,柳林,2024-04-23 17:00,19,,1.4,20,57
192,柳林,2024-04-23 18:00,18,,1.4,360,60
192,柳林,2024-04-23 19:00,17.2,,1.2,20,63
192,柳林,2024-04-23 20:00,14,1.3,.8,90,86
192,柳林,2024-04-23 21:00,13.3,.4,1.5,20,89
192,柳林,2024-04-23 22:00,13.1,0,.4,0,92
192,柳林,2024-04-23 23:00,12.8,.5,.7,50,93
192,柳林,2024-04-24 00:00,12.6,,.5,20,93
192,柳林,2024-04-24 01:00,12.3,,.3,0,93
192,柳林,2024-04-24 02:00,12.2,,.6,20,92
192,柳林,2024-04-24 03:00,12,,.4,0,93
192,柳林,2024-04-24 04:00,12.1,,.9,90,91
192,柳林,2024-04-24 05:00,11.6,,.2,0,93
192,柳林,2024-04-24 06:00,11,,.1,0,96
192,柳林,2024-04-24 07:00,12,,.2,0,95
192,柳林,2024-04-24 08:00,12.6,0,0,0,92
192,柳林,2024-04-24 09:00,13.2,.1,.5,110,94
192,柳林,2024-04-24 10:00,14.1,0,.9,290,93
192,柳林,2024-04-24 11:00,17.6,0,1.6,250,79
192,柳林,2024-04-24 12:00,19.2,,3.1,250,53
192,柳林,2024-04-24 13:00,20.2,,2.9,250,48
192,柳林,2024-04-24 14:00,19.8,,2.8,230,47
192,柳林,2024-04-24 15:00,19.4,,1.5,320,50
192,柳林,2024-04-24 16:00,20.4,,1.7,290,46
192,柳林,2024-04-24 17:00,20,,3.1,360,45
192,柳林,2024-04-24 18:00,19.3,,1.7,340,47
192,柳林,2024-04-24 19:00,17.6,,1.2,340,52
192,柳林,2024-04-24 20:00,16.1,,1.1,320,64
192,柳林,2024-04-24 21:00,12.8,,.1,0,80
192,柳林,2024-04-24 22:00,11.1,,.1,0,86
192,柳林,2024-04-24 23:00,9.8,,0,0,91
192,柳林,2024-04-25 00:00,9.3,,0,0,93
192,柳林,2024-04-25 01:00,9.2,,.8,50,94
192,柳林,2024-04-25 02:00,8.5,,.7,50,94
192,柳林,2024-04-25 03:00,7.5,,.3,0,95
192,柳林,2024-04-25 04:00,7.2,,.1,0,96
192,柳林,2024-04-25 05:00,6.5,,0,0,96
192,柳林,2024-04-25 06:00,6.6,,0,0,96
192,柳林,2024-04-25 07:00,8.6,,.3,0,95
192,柳林,2024-04-25 08:00,12.8,,.5,90,85
192,柳林,2024-04-25 09:00,15.4,,.4,0,69
192,柳林,2024-04-25 10:00,17.5,,1.4,290,62
192,柳林,2024-04-25 11:00,20.3,,1.1,320,50
192,柳林,2024-04-25 12:00,22.3,,1.5,290,48
192,柳林,2024-04-25 13:00,24.2,,1.2,270,37
192,柳林,2024-04-25 14:00,24.5,,2.3,250,36
192,柳林,2024-04-25 15:00,25.5,,1.3,230,38
192,柳林,2024-04-25 16:00,25.5,,2.3,250,38
192,柳林,2024-04-25 17:00,23.7,,1.5,160,45
192,柳林,2024-04-25 18:00,21.4,,1.5,180,52
192,柳林,2024-04-25 19:00,19.2,,1.2,160,57
192,柳林,2024-04-25 20:00,17.5,,1,140,63
192,柳林,2024-04-25 21:00,14.9,,.1,0,76
192,柳林,2024-04-25 22:00,13.2,,0,0,85
192,柳林,2024-04-25 23:00,12.4,,0,0,91
192,柳林,2024-04-26 00:00,11.6,,0,0,92
192,柳林,2024-04-26 01:00,11.1,,0,0,94
192,柳林,2024-04-26 02:00,11,,0,0,94
192,柳林,2024-04-26 03:00,11.1,,0,0,94
192,柳林,2024-04-26 04:00,10.8,,0,0,95
192,柳林,2024-04-26 05:00,10.8,,0,0,95
192,柳林,2024-04-26 06:00,11.3,,0,0,96
192,柳林,2024-04-26 07:00,11.8,,0,0,95
192,柳林,2024-04-26 08:00,13.3,,0,0,92
192,柳林,2024-04-26 09:00,15.2,,.4,0,85
192,柳林,2024-04-26 10:00,17,,.6,140,76
192,柳林,2024-04-26 11:00,18.4,,.8,180,75
192,柳林,2024-04-26 12:00,19.5,,1.1,250,73
192,柳林,2024-04-26 13:00,20.7,,1.3,140,65
192,柳林,2024-04-26 14:00,21.5,,.8,250,66
192,柳林,2024-04-26 15:00,22.3,,1.6,160,62
192,柳林,2024-04-26 16:00,21,,1.7,200,67
192,柳林,2024-04-26 17:00,20.5,,1.7,250,69
192,柳林,2024-04-26 18:00,19.8,,1.2,270,72
192,柳林,2024-04-26 19:00,18.2,,.3,0,76
192,柳林,2024-04-26 20:00,15.5,,0,0,88
192,柳林,2024-04-26 21:00,14.3,,0,0,93
192,柳林,2024-04-26 22:00,13.4,,0,0,95
192,柳林,2024-04-26 23:00,12.7,,0,0,96
192,柳林,2024-04-27 00:00,12,,0,0,96
192,柳林,2024-04-27 01:00,11.3,,0,0,96
192,柳林,2024-04-27 02:00,11,,0,0,96
192,柳林,2024-04-27 03:00,10.6,,0,0,97
192,柳林,2024-04-27 04:00,11,,0,0,97
192,柳林,2024-04-27 05:00,11.8,,0,0,97
192,柳林,2024-04-27 06:00,12,,.7,70,98
192,柳林,2024-04-27 07:00,12.1,,.6,20,100
192,柳林,2024-04-27 08:00,13.6,,.4,0,100
192,柳林,2024-04-27 09:00,16.3,,.8,70,91
192,柳林,2024-04-27 10:00,19.3,,.2,0,73
192,柳林,2024-04-27 11:00,22.6,,.9,160,59
192,柳林,2024-04-27 12:00,25.1,,1.1,90,51
192,柳林,2024-04-27 13:00,26.2,,1.8,180,43
192,柳林,2024-04-27 14:00,27.4,,1.4,230,38
192,柳林,2024-04-27 15:00,28,,1.3,250,37
192,柳林,2024-04-27 16:00,28.2,,1.4,200,40
192,柳林,2024-04-27 17:00,27.1,,1.8,250,44
192,柳林,2024-04-27 18:00,24,,1.5,200,52
192,柳林,2024-04-27 19:00,22.2,,1.1,270,54
192,柳林,2024-04-27 20:00,20.3,,1.3,160,59
192,柳林,2024-04-27 21:00,18.1,,.2,0,70
192,柳林,2024-04-27 22:00,15.8,,.1,0,81
192,柳林,2024-04-27 23:00,14.7,,0,0,88
192,柳林,2024-04-28 00:00,13.6,,0,0,92
192,柳林,2024-04-28 01:00,13,,0,0,93
192,柳林,2024-04-28 02:00,12.3,,0,0,94
192,柳林,2024-04-28 03:00,11.8,,0,0,95
192,柳林,2024-04-28 04:00,11.9,,.2,0,96
192,柳林,2024-04-28 05:00,11.1,,0,0,96
192,柳林,2024-04-28 06:00,11.2,,.4,0,96
192,柳林,2024-04-28 07:00,13.3,,0,0,95
192,柳林,2024-04-28 08:00,15.6,,0,0,87
192,柳林,2024-04-28 09:00,18.3,,.8,50,77
192,柳林,2024-04-28 10:00,21.2,,.6,20,70
192,柳林,2024-04-28 11:00,23.1,,1.1,320,62
192,柳林,2024-04-28 12:00,24.7,,1.4,320,57
192,柳林,2024-04-28 13:00,26.7,,1.3,110,46
192,柳林,2024-04-28 14:00,25.6,,2.2,230,47
192,柳林,2024-04-28 15:00,25.6,,2.1,200,48
192,柳林,2024-04-28 16:00,24.4,,1.9,180,52
192,柳林,2024-04-28 17:00,23.5,,1.9,200,50
192,柳林,2024-04-28 18:00,23,,1.2,250,49
192,柳林,2024-04-28 19:00,20.8,,1.3,200,50
192,柳林,2024-04-28 20:00,17.6,,.2,0,65
192,柳林,2024-04-28 21:00,16.8,,.4,0,73
192,柳林,2024-04-28 22:00,17.5,,1,110,74
192,柳林,2024-04-28 23:00,17.1,,.6,140,80
192,柳林,2024-04-29 00:00,16.9,,.7,140,81
192,柳林,2024-04-29 01:00,16.7,,1.4,110,80
192,柳林,2024-04-29 02:00,16.3,,.5,110,79
192,柳林,2024-04-29 03:00,16.2,0,.3,0,84
192,柳林,2024-04-29 04:00,15.5,1.8,0,0,94
192,柳林,2024-04-29 05:00,15.1,2.3,.6,340,94
192,柳林,2024-04-29 06:00,14.8,2,.1,0,95
192,柳林,2024-04-29 07:00,14.6,5.3,1,50,95
192,柳林,2024-04-29 08:00,14,8.5,.4,0,95
192,柳林,2024-04-29 09:00,14.1,6,.6,360,95
192,柳林,2024-04-29 10:00,14,3.7,1.1,20,95
192,柳林,2024-04-29 11:00,14.1,2.9,1.8,20,94
192,柳林,2024-04-29 12:00,14.4,2.2,.8,20,94
192,柳林,2024-04-29 13:00,14.8,.4,.7,360,94
192,柳林,2024-04-29 14:00,15.1,.2,.9,20,93
192,柳林,2024-04-29 15:00,15.1,.4,1.1,360,93
192,柳林,2024-04-29 16:00,15.1,.1,1.2,20,93
192,柳林,2024-04-29 17:00,15.1,.3,.7,360,95
192,柳林,2024-04-29 18:00,14.9,1,1,360,95
192,柳林,2024-04-29 19:00,14.6,.3,.8,340,95
192,柳林,2024-04-29 20:00,14.5,.2,1,340,96
192,柳林,2024-04-29 21:00,14.3,.2,.7,360,96
192,柳林,2024-04-29 22:00,14.3,,.3,0,95
192,柳林,2024-04-29 23:00,14.3,,.5,50,95
192,柳林,2024-04-30 00:00,14.1,,.2,0,95
192,柳林,2024-04-30 01:00,14.2,,.3,0,94
192,柳林,2024-04-30 02:00,14,,0,0,97
192,柳林,2024-04-30 03:00,14,,.4,0,97
192,柳林,2024-04-30 04:00,14,,0,0,97
192,柳林,2024-04-30 05:00,13.3,,0,0,97
192,柳林,2024-04-30 06:00,13.8,,0,0,98
192,柳林,2024-04-30 07:00,14.6,,.2,0,97
192,柳林,2024-04-30 08:00,15.8,,.5,20,94
192,柳林,2024-04-30 09:00,16.4,,.7,200,88
192,柳林,2024-04-30 10:00,18.3,,.8,180,81
192,柳林,2024-04-30 11:00,19.7,,.7,200,80
192,柳林,2024-04-30 12:00,20.4,,.7,290,73
192,柳林,2024-04-30 13:00,20.8,,1.1,180,71
192,柳林,2024-04-30 14:00,21.9,,1.2,180,72
192,柳林,2024-04-30 15:00,22.6,,1.6,250,68
192,柳林,2024-04-30 16:00,21.7,,1.2,180,71
192,柳林,2024-04-30 17:00,21.2,,1.6,140,76
192,柳林,2024-04-30 18:00,20.3,,1.5,180,76
192,柳林,2024-04-30 19:00,19.2,,.7,200,83
192,柳林,2024-04-30 20:00,18,,1.1,110,87
192,柳林,2024-04-30 21:00,17.8,,1.1,140,87
192,柳林,2024-04-30 22:00,17.2,,1.5,140,88
192,柳林,2024-04-30 23:00,16.7,,1.9,140,90
192,柳林,2024-05-01 00:00,16.3,,1.4,110,89
192,柳林,2024-05-01 01:00,16.2,,2.5,110,84
192,柳林,2024-05-01 02:00,16,,1.4,90,83
192,柳林,2024-05-01 03:00,15.3,0,1.4,110,85
192,柳林,2024-05-01 04:00,14.1,1.3,1,50,94
192,柳林,2024-05-01 05:00,12.6,1.3,1.3,20,94
192,柳林,2024-05-01 06:00,11.8,.5,1.4,20,94
192,柳林,2024-05-01 07:00,11.5,.6,1.8,20,94
192,柳林,2024-05-01 08:00,11,.3,1.6,360,94
192,柳林,2024-05-01 09:00,11.1,.1,1.8,360,91
192,柳林,2024-05-01 10:00,11.6,,1.2,340,85
192,柳林,2024-05-01 11:00,12.6,,1.1,340,80
192,柳林,2024-05-01 12:00,14.6,,1.5,50,71
192,柳林,2024-05-01 13:00,16.3,,1.5,270,67
192,柳林,2024-05-01 14:00,18.4,,1.1,360,58
192,柳林,2024-05-01 15:00,18.6,,1.8,360,57
192,柳林,2024-05-01 16:00,18.2,,1.6,340,60
192,柳林,2024-05-01 17:00,19.1,,2,50,48
192,柳林,2024-05-01 18:00,18.1,,1.2,20,52
192,柳林,2024-05-01 19:00,16.9,,1.1,20,56
192,柳林,2024-05-01 20:00,14,,.7,20,75
192,柳林,2024-05-01 21:00,13.4,,.8,50,75
192,柳林,2024-05-01 22:00,10.7,,.1,0,88
192,柳林,2024-05-01 23:00,9.8,,.1,0,90
192,柳林,2024-05-02 00:00,8.8,,.1,0,93
192,柳林,2024-05-02 01:00,7.9,,0,0,94
192,柳林,2024-05-02 02:00,7.1,,.2,0,94
192,柳林,2024-05-02 03:00,6.1,,0,0,95
192,柳林,2024-05-02 04:00,6,,0,0,96
192,柳林,2024-05-02 05:00,5.6,,0,0,96
192,柳林,2024-05-02 06:00,5.6,,0,0,97
192,柳林,2024-05-02 07:00,7.8,,.3,0,95
192,柳林,2024-05-02 08:00,10.6,,.2,0,90
192,柳林,2024-05-02 09:00,14.4,,1,360,67
192,柳林,2024-05-02 10:00,16.2,,2,110,60
192,柳林,2024-05-02 11:00,18.1,,1.6,110,45
192,柳林,2024-05-02 12:00,20.1,,1.5,110,41
192,柳林,2024-05-02 13:00,21.4,,1.3,340,44
192,柳林,2024-05-02 14:00,23,,2.5,20,31
192,柳林,2024-05-02 15:00,23.7,,1.7,20,30
192,柳林,2024-05-02 16:00,24.1,,1.9,50,30
192,柳林,2024-05-02 17:00,23.8,,1.5,110,29
192,柳林,2024-05-02 18:00,17.6,,1.4,230,57
192,柳林,2024-05-02 19:00,15.8,,1.6,180,67
192,柳林,2024-05-02 20:00,14.6,,.9,180,72
192,柳林,2024-05-02 21:00,12.6,,.2,0,81
192,柳林,2024-05-02 22:00,11.1,,0,0,90
192,柳林,2024-05-02 23:00,10.2,,.4,0,93
192,柳林,2024-05-03 00:00,9.6,,0,0,94
192,柳林,2024-05-03 01:00,9.1,,0,0,95
192,柳林,2024-05-03 02:00,8.6,,0,0,94
192,柳林,2024-05-03 03:00,9.1,,0,0,96
192,柳林,2024-05-03 04:00,8.6,,.3,0,95
192,柳林,2024-05-03 05:00,8.1,,.3,0,95
192,柳林,2024-05-03 06:00,7.4,,0,0,96
192,柳林,2024-05-03 07:00,9.5,,.4,0,95
192,柳林,2024-05-03 08:00,13.3,,.1,0,86
192,柳林,2024-05-03 09:00,15.9,,.7,230,76
192,柳林,2024-05-03 10:00,19.8,,.6,180,62
192,柳林,2024-05-03 11:00,22.6,,1.8,110,54
192,柳林,2024-05-03 12:00,24.8,,1.4,70,44
192,柳林,2024-05-03 13:00,25.8,,1.6,50,32
192,柳林,2024-05-03 14:00,26.5,,1.4,70,30
192,柳林,2024-05-03 15:00,25.9,,1.9,200,46
192,柳林,2024-05-03 16:00,24.4,,2.1,180,48
192,柳林,2024-05-03 17:00,23.7,,2.4,270,45
192,柳林,2024-05-03 18:00,21.7,,1.6,270,45
192,柳林,2024-05-03 19:00,19.9,,1.5,250,42
192,柳林,2024-05-03 20:00,17.9,,1.8,200,41
192,柳林,2024-05-03 21:00,15,,0,0,57
192,柳林,2024-05-03 22:00,12.2,,0,0,75
192,柳林,2024-05-03 23:00,10.8,,0,0,82
192,柳林,2024-05-04 00:00,9.8,,0,0,88
192,柳林,2024-05-04 01:00,9.5,,0,0,89
192,柳林,2024-05-04 02:00,8.2,,0,0,92
192,柳林,2024-05-04 03:00,7.9,,0,0,94
192,柳林,2024-05-04 04:00,7.4,,0,0,93
192,柳林,2024-05-04 05:00,7,,.2,0,92
192,柳林,2024-05-04 06:00,7.8,,.5,90,94
192,柳林,2024-05-04 07:00,10.1,,0,0,94
192,柳林,2024-05-04 08:00,13.5,,.1,0,82
192,柳林,2024-05-04 09:00,16.7,,.8,230,69
192,柳林,2024-05-04 10:00,20,,.7,90,56
192,柳林,2024-05-04 11:00,21.9,,1.4,290,51
192,柳林,2024-05-04 12:00,24.6,,1.4,270,55
192,柳林,2024-05-04 13:00,24.6,,2.5,180,55
192,柳林,2024-05-04 14:00,24.5,,2.1,180,54
192,柳林,2024-05-04 15:00,25.6,,1.5,180,50
192,柳林,2024-05-04 16:00,24.8,,2.8,200,48
192,柳林,2024-05-04 17:00,24.3,,1.3,160,49
192,柳林,2024-05-04 18:00,23.2,,1.2,160,50
192,柳林,2024-05-04 19:00,22.3,,1,160,50
192,柳林,2024-05-04 20:00,21.3,,.7,180,55
192,柳林,2024-05-04 21:00,20.1,,.3,0,63
192,柳林,2024-05-04 22:00,19,,0,0,69
192,柳林,2024-05-04 23:00,18.2,,.1,0,74
192,柳林,2024-05-05 00:00,18.2,0,0,0,79
192,柳林,2024-05-05 01:00,18.2,0,1.8,230,76
192,柳林,2024-05-05 02:00,16.3,.4,.6,320,93
192,柳林,2024-05-05 03:00,16.2,1.1,.4,0,95
192,柳林,2024-05-05 04:00,16.2,1.1,.3,0,96
192,柳林,2024-05-05 05:00,16.2,.8,.3,0,97
192,柳林,2024-05-05 06:00,16.6,1.4,.4,0,97
192,柳林,2024-05-05 07:00,17,1.5,.2,0,97
192,柳林,2024-05-05 08:00,17,1.3,0,0,97
192,柳林,2024-05-05 09:00,17.2,3.5,.3,0,97
192,柳林,2024-05-05 10:00,17.5,6.5,0,0,96
192,柳林,2024-05-05 11:00,17.6,7,.1,0,97
192,柳林,2024-05-05 12:00,17.7,8.6,0,0,97
192,柳林,2024-05-05 13:00,17.5,8,.3,0,97
192,柳林,2024-05-05 14:00,17.4,9.6,.7,90,97
192,柳林,2024-05-05 15:00,17.4,7.9,.6,160,97
192,柳林,2024-05-05 16:00,17.7,8.8,1.3,110,96
192,柳林,2024-05-05 17:00,18,12.2,1.9,160,94
192,柳林,2024-05-05 18:00,18.5,6,3.5,160,92
192,柳林,2024-05-05 19:00,18.7,6.4,2.9,180,92
192,柳林,2024-05-05 20:00,18.4,7.4,2.6,200,93
192,柳林,2024-05-05 21:00,18.6,7.4,2.7,180,92
192,柳林,2024-05-05 22:00,18.5,5.8,3.5,180,92
192,柳林,2024-05-05 23:00,17.8,19.3,2.6,160,95
192,柳林,2024-05-06 00:00,18.2,11.3,1.9,200,95
192,柳林,2024-05-06 01:00,18.3,11.4,1.5,140,96
192,柳林,2024-05-06 02:00,18.7,2.2,1.4,110,94
192,柳林,2024-05-06 03:00,18.5,.6,.4,0,95
192,柳林,2024-05-06 04:00,18.6,,1.3,160,95
192,柳林,2024-05-06 05:00,18.6,,.7,160,96
192,柳林,2024-05-06 06:00,18.3,,.9,70,95
192,柳林,2024-05-06 07:00,18.7,,.2,0,93
192,柳林,2024-05-06 08:00,19.2,,1.5,160,86
192,柳林,2024-05-06 09:00,19.7,,1.8,180,85
192,柳林,2024-05-06 10:00,20.2,,1.6,250,79
192,柳林,2024-05-06 11:00,21.2,,2.9,250,71
192,柳林,2024-05-06 12:00,20.7,,3.7,250,69
192,柳林,2024-05-06 13:00,20.1,,3.7,250,70
192,柳林,2024-05-06 14:00,20.7,,3.4,230,62
192,柳林,2024-05-06 15:00,20.2,,4,250,60
192,柳林,2024-05-06 16:00,19.7,,3.9,250,62
192,柳林,2024-05-06 17:00,19,,3.8,230,64
192,柳林,2024-05-06 18:00,17.8,,2.5,230,70
192,柳林,2024-05-06 19:00,17.5,,2.1,230,74
192,柳林,2024-05-06 20:00,16.4,,2.1,250,80
192,柳林,2024-05-06 21:00,15.8,,1.6,230,87
192,柳林,2024-05-06 22:00,16,,1.3,250,85
192,柳林,2024-05-06 23:00,15.6,,1,180,89
192,柳林,2024-05-07 00:00,15.3,,.9,160,89
192,柳林,2024-05-07 01:00,15.3,,1.2,250,85
192,柳林,2024-05-07 02:00,14.8,,.5,180,84
192,柳林,2024-05-07 03:00,15,,1.5,230,81
192,柳林,2024-05-07 04:00,14.8,0,1.8,250,82
192,柳林,2024-05-07 05:00,14.8,,2.5,250,82
192,柳林,2024-05-07 06:00,14.8,,3,230,81
192,柳林,2024-05-07 07:00,15.5,,1.7,250,75
192,柳林,2024-05-07 08:00,15.6,,1.5,180,79
192,柳林,2024-05-07 09:00,17.6,,2.1,250,69
192,柳林,2024-05-07 10:00,17.6,,2.4,250,66
192,柳林,2024-05-07 11:00,19,,3,250,64
192,柳林,2024-05-07 12:00,17.8,,1.4,250,66
192,柳林,2024-05-07 13:00,17.8,,.6,20,69
192,柳林,2024-05-07 14:00,18.7,,1.1,250,68
192,柳林,2024-05-07 15:00,18.6,,2.2,250,67
192,柳林,2024-05-07 16:00,19.3,,1.2,250,66
192,柳林,2024-05-07 17:00,17.7,,2.7,230,69
192,柳林,2024-05-07 18:00,15.8,0,.4,0,84
192,柳林,2024-05-07 19:00,14.7,.3,1.9,110,90
192,柳林,2024-05-07 20:00,13.8,.2,2.6,90,92
192,柳林,2024-05-07 21:00,12.5,7,1.9,90,94
192,柳林,2024-05-07 22:00,11.9,3.5,1.4,20,94
192,柳林,2024-05-07 23:00,11.5,2.8,.7,360,95
192,柳林,2024-05-08 00:00,11.3,.7,1.1,360,95
192,柳林,2024-05-08 01:00,11.1,.8,1.2,360,96
192,柳林,2024-05-08 02:00,11,.4,1.2,360,95
192,柳林,2024-05-08 03:00,11,.1,1,360,95
192,柳林,2024-05-08 04:00,11,,1.1,360,93
192,柳林,2024-05-08 05:00,10.8,.1,1.1,360,91
192,柳林,2024-05-08 06:00,10.6,.1,1.3,340,91
192,柳林,2024-05-08 07:00,11.3,,1.5,360,88
192,柳林,2024-05-08 08:00,12.5,,1.4,20,84
192,柳林,2024-05-08 09:00,14.1,,2.8,360,75
192,柳林,2024-05-08 10:00,15.2,,2.2,20,66
192,柳林,2024-05-08 11:00,16.3,,2.2,20,55
192,柳林,2024-05-08 12:00,16.8,,2.9,70,50
192,柳林,2024-05-08 13:00,16.9,,1.4,360,53
192,柳林,2024-05-08 14:00,18.4,,1.7,290,52
192,柳林,2024-05-08 15:00,19,,2.3,50,47
192,柳林,2024-05-08 16:00,18.7,,1.8,90,49
192,柳林,2024-05-08 17:00,18.5,,1.6,90,52
192,柳林,2024-05-08 18:00,17.5,,1.4,90,49
192,柳林,2024-05-08 19:00,14.8,,.6,160,60
192,柳林,2024-05-08 20:00,12.3,,0,0,81
192,柳林,2024-05-08 21:00,10.8,,.2,0,87
192,柳林,2024-05-08 22:00,10.3,,.5,50,93
192,柳林,2024-05-08 23:00,9.4,,.2,0,93
192,柳林,2024-05-09 00:00,9,,0,0,94
192,柳林,2024-05-09 01:00,8.2,,.1,0,95
192,柳林,2024-05-09 02:00,8.2,,.2,0,95
192,柳林,2024-05-09 03:00,7.3,,.1,0,95
192,柳林,2024-05-09 04:00,7.5,,.1,0,96
192,柳林,2024-05-09 05:00,8,,.2,0,96
192,柳林,2024-05-09 06:00,7.5,,.3,0,94
192,柳林,2024-05-09 07:00,9.4,,.4,0,92
192,柳林,2024-05-09 08:00,11.8,,.9,270,86
192,柳林,2024-05-09 09:00,14.1,,1.2,290,77
192,柳林,2024-05-09 10:00,17,,1,320,66
192,柳林,2024-05-09 11:00,19.6,,1.1,20,52
192,柳林,2024-05-09 12:00,21,,1.9,230,52
192,柳林,2024-05-09 13:00,22.2,,2.1,140,53
192,柳林,2024-05-09 14:00,22.6,,2.1,200,46
192,柳林,2024-05-09 15:00,22.6,,2,200,49
192,柳林,2024-05-09 16:00,22.7,,2.2,160,51
192,柳林,2024-05-09 17:00,22.4,,1.3,230,52
192,柳林,2024-05-09 18:00,21.5,,.8,180,56
192,柳林,2024-05-09 19:00,19.7,,.8,160,62
192,柳林,2024-05-09 20:00,18,,1.8,200,69
192,柳林,2024-05-09 21:00,14.8,,.2,0,84
192,柳林,2024-05-09 22:00,13.8,,.1,0,91
192,柳林,2024-05-09 23:00,12.7,,.1,0,93
192,柳林,2024-05-10 00:00,12.1,,0,0,95
192,柳林,2024-05-10 01:00,11.8,,.3,0,96
192,柳林,2024-05-10 02:00,10.9,,.2,0,95
192,柳林,2024-05-10 03:00,9.9,,.6,50,95
192,柳林,2024-05-10 04:00,9.4,,.4,0,95
192,柳林,2024-05-10 05:00,8.8,,.3,0,95
192,柳林,2024-05-10 06:00,8.7,,0,0,96
192,柳林,2024-05-10 07:00,10.9,,0,0,90
192,柳林,2024-05-10 08:00,14.9,,.2,0,81
192,柳林,2024-05-10 09:00,17.5,,.9,270,62
192,柳林,2024-05-10 10:00,19.6,,1.1,320,52
192,柳林,2024-05-10 11:00,22,,1.3,340,48
192,柳林,2024-05-10 12:00,23.8,,1.6,180,45
192,柳林,2024-05-10 13:00,24.6,,2,140,41
192,柳林,2024-05-10 14:00,25.1,,1.8,200,39
192,柳林,2024-05-10 15:00,24.9,,2.3,200,38
192,柳林,2024-05-10 16:00,24.2,,2,180,38
192,柳林,2024-05-10 17:00,23.3,,1.9,160,37
192,柳林,2024-05-10 18:00,22,,2,180,39
192,柳林,2024-05-10 19:00,19.2,,2.2,160,50
192,柳林,2024-05-10 20:00,17.9,,1.8,160,55
192,柳林,2024-05-10 21:00,16.7,,.6,160,63
192,柳林,2024-05-10 22:00,16.6,,.8,180,68
192,柳林,2024-05-10 23:00,14.3,,.1,0,81
192,柳林,2024-05-11 00:00,14.6,,.4,0,82
192,柳林,2024-05-11 01:00,14.7,,.7,290,89
192,柳林,2024-05-11 02:00,15.1,,.9,140,89
192,柳林,2024-05-11 03:00,14.3,,0,0,89
192,柳林,2024-05-11 04:00,12.5,,.1,0,92
192,柳林,2024-05-11 05:00,12.8,,0,0,94
192,柳林,2024-05-11 06:00,13.5,,.7,70,93
192,柳林,2024-05-11 07:00,15.1,,0,0,90
192,柳林,2024-05-11 08:00,19.4,,1.4,140,80
192,柳林,2024-05-11 09:00,20.7,,1.7,140,76
192,柳林,2024-05-11 10:00,21.7,,1.6,180,75
192,柳林,2024-05-11 11:00,22.7,,1.8,140,72
192,柳林,2024-05-11 12:00,22.8,,2.8,160,70
192,柳林,2024-05-11 13:00,22.9,,2.1,140,70
192,柳林,2024-05-11 14:00,22.9,0,1.3,160,70
